class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,,accX,accY,accZ
Hunch,0.4930969179,0.6032607555,-1.586876154,0.9998425841,0.5252674222,0.4971437156,-1.561353087,0.9996580482,0.5464404821,0.4955952168,-1.561037183,0.9996620417,0.5615507364,0.4946451485,-1.561883092,0.9996867776,0.4669138491,0.4955530465,-1.557676792,0.9996578693,0.4470255971,0.4924224019,-1.558388352,0.9996452332,0.4273805022,0.4877189696,-1.559062243,0.9996189475,0.5920399427,0.5082685351,-1.153678656,0.9996999502,0.4043549597,0.5009890199,-1.143424392,0.9995793104,0.529043138,0.6937839985,-1.41349256,0.9997844696,0.4570364058,0.6903726459,-1.409992099,0.9997451901,0.7484651208,0.9142830968,-0.7695301771,0.9995827675,0.269084394,0.8966772556,-0.7113743424,0.9993362427,0.8689941168,1.19334197,-0.5030044913,0.6964553595,0.1280290782,1.176841974,-0.3334881663,0.4592851698,0.9002955556,1.854687214,-0.5344429612,0.1524996459,0.1059371606,1.822406292,-0.3994180858,0.04469674081,0.9349714518,2.00805831,-0.5497562885,0.09446252137,0.07942377031,2.00049305,-0.4506183267,0.03993883729,0.8949726224,2.024574757,-0.6531578898,0.1414887905,0.1189492345,2.0252707,-0.5477994084,0.0644222796,0.8766096234,1.970818758,-0.5720099211,0.1485318542,,0.5170855492,1.083963947,-1.004157485
Hunch,0.4930159152,0.6058404446,-1.591344595,0.9998411536,0.5252675414,0.4979904294,-1.565692782,0.9996532798,0.5464372039,0.4964679182,-1.565468788,0.9996581674,0.5615757108,0.4956179261,-1.566225767,0.9996805787,0.4668947756,0.4962498546,-1.561448812,0.9996520877,0.446896255,0.4931977093,-1.562132597,0.9996395111,0.4272904992,0.4886727631,-1.562816858,0.9996113777,0.5920722485,0.5086875558,-1.164345264,0.9996976256,0.404137671,0.5010970235,-1.148247004,0.9995705485,0.5290387869,0.6952310205,-1.419643998,0.9997813106,0.45683375,0.6916930079,-1.414949059,0.9997403026,0.7484618425,0.914255619,-0.8019012213,0.9995741844,0.268986702,0.8971768618,-0.7180357575,0.9993169308,0.8689964414,1.19288969,-0.5683415532,0.6825256348,0.1285028607,1.177276611,-0.336853981,0.4492944181,0.8972048759,1.84363842,-0.6105283499,0.1497986168,0.1165071726,1.850380301,-0.4143770337,0.04497938603,0.9361815453,2.007115841,-0.6370153427,0.09394197911,0.08413457125,2.014091253,-0.4688766599,0.04081935808,0.8950003386,2.023619652,-0.7234150767,0.1410627961,0.1227431521,2.036945343,-0.5677609444,0.06595513225,0.8762251139,1.97003603,-0.6420294046,0.1484056264,,0.5178365897,1.086280513,-1.02779322
Hunch,0.4928293228,0.6058437824,-1.524322271,0.9998437166,0.5251230597,0.4978828728,-1.494675279,0.9996550083,0.546228528,0.4963000715,-1.494434118,0.999663353,0.5615230203,0.4952038229,-1.494999886,0.999682188,0.4666307867,0.4962487221,-1.49650085,0.9996551871,0.4463840425,0.4932025373,-1.49707675,0.999646306,0.4269534051,0.4887062609,-1.497779369,0.9996144772,0.5918869972,0.5079550147,-1.095099688,0.9997012019,0.4034190178,0.5010831356,-1.106516719,0.9995771646,0.5289403796,0.6951127648,-1.355650663,0.9997817874,0.4567855895,0.6917393208,-1.358890653,0.999740243,0.748460412,0.9119820595,-0.7344491482,0.999579072,0.2679562569,0.9037411809,-0.7096527815,0.9993215799,0.8739105463,1.194341898,-0.4940899312,0.6803696752,0.1329212189,1.177176714,-0.3697839379,0.4404373467,0.9508789182,1.822822928,-0.5237644315,0.1506549716,0.1223050803,1.86195302,-0.471408844,0.04455625266,0.9937558174,1.963628769,-0.5269275308,0.09518128633,0.08800507337,2.02307272,-0.5214745402,0.04074256122,0.958184123,1.979576468,-0.6294317842,0.1430485249,0.126076594,2.0448277,-0.6141890287,0.0658326149,0.936431706,1.933855295,-0.5606507063,0.1511239707,,0.5293449953,1.081193503,-0.9805349504
Hunch,0.4927359521,0.6057357192,-1.523809195,0.9998478889,0.5251270533,0.4975855052,-1.495781183,0.9996602535,0.5462388396,0.4959701598,-1.495506525,0.9996697903,0.5615656972,0.4947978854,-1.496153355,0.9996873736,0.4665924907,0.4960700274,-1.495448232,0.99966079,0.4462589622,0.4929760695,-1.496067882,0.9996529818,0.4268614352,0.4884188473,-1.496717453,0.9996202588,0.5919733047,0.5076850653,-1.095996737,0.9997068644,0.4032194614,0.5006807446,-1.099716187,0.999583602,0.5289101601,0.6950481534,-1.355051756,0.9997868538,0.456628859,0.6916971207,-1.355173349,0.9997453094,0.7479964495,0.9078745246,-0.7337716818,0.9995908141,0.2678900659,0.9030297995,-0.6923412681,0.999340713,0.8758205175,1.167282224,-0.4700641632,0.6780192256,0.1332108378,1.177224278,-0.2838858068,0.4435837865,0.9500748515,1.787906408,-0.4812514782,0.1527822167,0.1221163273,1.862578869,-0.3146529794,0.04581380635,0.98691082,1.9599576,-0.486318022,0.09673918784,0.08604305238,2.024161339,-0.3598360717,0.04169629887,0.9495034218,1.977850318,-0.5859025717,0.1454491913,0.1247045398,2.047663689,-0.4624561667,0.06727075577,0.9283243418,1.931153417,-0.5160820484,0.153670907,,0.5281230655,1.077879444,-0.9450901869
Hunch,0.492228508,0.6093111634,-1.578159571,0.9998505116,0.5248450041,0.4988998771,-1.554340601,0.9996624589,0.5458850265,0.497104615,-1.554114103,0.999674201,0.5614255667,0.4961261749,-1.554756045,0.9996902943,0.4662396014,0.497635603,-1.55107522,0.9996622801,0.4457492828,0.4949694872,-1.551669478,0.9996564984,0.4265100062,0.4910045564,-1.55239296,0.9996219277,0.5915812254,0.5087486506,-1.152052045,0.9997104406,0.4031228125,0.5019563437,-1.14000392,0.9995867014,0.5286323428,0.6965113878,-1.406229019,0.9997886419,0.4562664628,0.6937345862,-1.402393937,0.999745667,0.7469961643,0.9061730504,-0.7648688555,0.9996039867,0.2692680359,0.9013020992,-0.7189005017,0.9993615746,0.8772339821,1.157781839,-0.4954020977,0.6825884581,0.1331389397,1.172065854,-0.2879240513,0.4477120936,0.944459796,1.789905071,-0.5191234946,0.1527024359,0.1075766236,1.860196114,-0.3587529659,0.04543541372,0.9821218252,1.957969666,-0.5227690935,0.09581353515,0.06450372934,2.019443035,-0.4089306295,0.04099926725,0.943970561,1.975700498,-0.6352104545,0.1441034675,0.1018530354,2.045859098,-0.5124818683,0.06614559144,0.9234988093,1.928444743,-0.558997333,0.1522081643,,0.52441397,1.077311069,-0.9900249202
Hunch,0.4924308658,0.6121147275,-1.580614686,0.9998477101,0.5248410106,0.4997895062,-1.55863905,0.9996588826,0.5458793044,0.4976715147,-1.55842495,0.9996723533,0.5614262223,0.4965444207,-1.559104919,0.9996885657,0.4662338793,0.4995488524,-1.553740621,0.9996553063,0.4457140863,0.4976181388,-1.554379225,0.9996500611,0.4264996946,0.4948502481,-1.555070758,0.9996121526,0.5908669829,0.5088083744,-1.161552906,0.9997108579,0.402848959,0.5055969954,-1.141909361,0.9995740056,0.5289417505,0.6971588731,-1.409730434,0.9997859597,0.4566045403,0.696203649,-1.404235721,0.9997367859,0.7469684482,0.9062359333,-0.7876544595,0.9996125698,0.2694281042,0.9008210897,-0.7171798944,0.9993584752,0.8708772659,1.164182782,-0.5371319652,0.6835973859,0.1383824944,1.171858191,-0.3042992949,0.4424603879,0.9250792265,1.809461951,-0.5463951826,0.1514480412,0.1159370989,1.851145744,-0.4145317674,0.04443382472,0.9559761286,1.966071248,-0.5501165986,0.09499545395,0.07427890599,2.005410194,-0.46068573,0.04016652331,0.9171121716,1.98374486,-0.6503016353,0.1430284083,0.1105252877,2.032478809,-0.5589287877,0.06483139098,0.8987207413,1.933944821,-0.5800904632,0.1510861218,,0.5211624168,1.078693678,-1.006578109
Hunch,0.4926434159,0.6133928895,-1.556024671,0.9998418689,0.5246061683,0.4998740256,-1.531814814,0.9996461272,0.545312047,0.4976729155,-1.531668901,0.9996643066,0.5611250997,0.4964253306,-1.532322645,0.9996794462,0.466134876,0.5005272031,-1.53319025,0.9996417761,0.4454815388,0.4992739856,-1.533738136,0.9996394515,0.4263429642,0.4976085722,-1.534488678,0.9995952845,0.5891765952,0.508259654,-1.132591128,0.9997054935,0.401779741,0.5096216202,-1.1403687,0.9995570183,0.5294533968,0.6976175308,-1.383628845,0.9997757077,0.4572511315,0.6991112232,-1.386275649,0.9997202754,0.7472134829,0.9076150656,-0.7625554204,0.9996125698,0.2691181004,0.9078318477,-0.7164419293,0.9993267655,0.86986655,1.181256652,-0.5132793188,0.6825731993,0.1399123818,1.220724106,-0.3523958623,0.4295161366,0.9242482185,1.810162306,-0.5270386934,0.1514265835,0.1282137185,1.866245508,-0.4680716991,0.04283450544,0.9539481401,1.979795218,-0.5283635259,0.09543657303,0.08997250348,2.020748615,-0.5157938004,0.03903771564,0.9159204364,1.998206377,-0.627482295,0.1435273439,0.1248109117,2.04601717,-0.6101639867,0.06302220374,0.8974930048,1.947636247,-0.560528934,0.1516816765,,0.5227283829,1.086619276,-0.9990103583
Hunch,0.4925802648,0.6129956841,-1.571089029,0.9998391867,0.5239795446,0.499215275,-1.543018937,0.999643147,0.5443304777,0.4969079792,-1.542892456,0.999661386,0.5606140494,0.4951922894,-1.543483019,0.9996765256,0.4655242562,0.5004816055,-1.546178102,0.9996393323,0.4446275234,0.4992865324,-1.546745658,0.9996368885,0.4256492257,0.4977809191,-1.547510624,0.9995920062,0.5880532265,0.5069081187,-1.132859468,0.9997027516,0.400772959,0.5103590488,-1.146906137,0.9995551705,0.5294627547,0.6970961094,-1.394060016,0.9997705817,0.4572526813,0.6991274953,-1.399489641,0.9997135997,0.7472690344,0.9076839685,-0.7580749989,0.9996005893,0.2691749334,0.9077889919,-0.7347749472,0.9993094802,0.8694640994,1.185905933,-0.512016058,0.6822133064,0.1398985088,1.218596935,-0.4158064723,0.4279347062,0.9201375842,1.839421749,-0.5319547653,0.1525277793,0.1284650266,1.865492702,-0.5338133574,0.04276749864,0.9487379193,1.995621562,-0.5359279513,0.09672062844,0.09084629267,2.020589828,-0.5867533088,0.0392720364,0.9118742943,2.0103724,-0.6359228492,0.1450067014,0.125638634,2.045256138,-0.6852997541,0.06324835867,0.8934285045,1.958961487,-0.566634059,0.153868705,,0.5217173543,1.089592852,-1.018691437
Hunch,0.4925627708,0.6237447262,-1.59449482,0.9998341203,0.5237141848,0.5064314604,-1.566876292,0.9996356368,0.5439985991,0.503093183,-1.566798925,0.9996518493,0.5604308844,0.5014457107,-1.567442417,0.9996702671,0.4650352895,0.5073996782,-1.575382471,0.9996342659,0.4436860979,0.5066423416,-1.576001048,0.9996278882,0.4245530963,0.5059339404,-1.576699018,0.9995851517,0.5866934061,0.5104093552,-1.144247532,0.99969697,0.3989081681,0.517131865,-1.182846069,0.9995447397,0.5294684172,0.7054481506,-1.411713243,0.999763906,0.4570313096,0.7091137171,-1.423597097,0.999704957,0.7417686582,0.9016662836,-0.7595564723,0.9996111393,0.2690441012,0.9107157588,-0.7723145485,0.9992913604,0.8693735003,1.148983359,-0.5130596161,0.6941199899,0.1412915885,1.21734488,-0.4919279218,0.4332432151,0.9253390431,1.812100768,-0.5464248061,0.156005308,0.1433172673,1.868810534,-0.621194303,0.04265387729,0.9563185573,1.961311221,-0.5599240661,0.09756958485,0.11002215,2.024842739,-0.681624651,0.03889095783,0.919457078,1.974954367,-0.6574093103,0.1459557265,0.1462656409,2.047536135,-0.7785204649,0.06246007606,0.9008784294,1.927077174,-0.581600368,0.1555374116,,0.5249617381,1.086006243,-1.052257066
Hunch,0.4937566221,0.6454936862,-1.723888993,0.9998080134,0.5237870812,0.5267315507,-1.707458496,0.9995769262,0.5440325737,0.5216941237,-1.707288504,0.9996024966,0.5603837371,0.5173603892,-1.707955122,0.9996176362,0.4653863311,0.5291141272,-1.711304307,0.9995793104,0.4437764287,0.5265016556,-1.711954117,0.9995772243,0.4245715141,0.5246076584,-1.712746978,0.9995232224,0.5848780274,0.5182378292,-1.290297031,0.9996583462,0.3982041776,0.5292493105,-1.309529543,0.9994885325,0.529792428,0.7258993983,-1.539161921,0.9997269511,0.4575735629,0.7289605737,-1.5451864,0.9996602535,0.7410268784,0.900628984,-0.8586419821,0.9996047616,0.2680707276,0.9174386859,-0.855322361,0.9992741346,0.868601501,1.160159111,-0.6023591757,0.6969717741,0.141163826,1.216083765,-0.5752462149,0.4358712137,0.9250901341,1.812310457,-0.6490520239,0.1527321339,0.1364792287,1.867346525,-0.7371613979,0.04259851202,0.9563519359,1.962033749,-0.6575590372,0.09539788216,0.1006944925,2.020036697,-0.7941952944,0.03870707005,0.9196590185,1.97640419,-0.7601231337,0.1429314911,0.1357469559,2.041802883,-0.8910867572,0.06213391945,0.9009913206,1.928082824,-0.6847841144,0.1525836438,,0.5236372047,1.095280826,-1.169650132
Hunch,0.486520052,0.6583723426,-1.731297255,0.9997999072,0.517644465,0.5396553278,-1.708230019,0.9995583296,0.5365849137,0.533906579,-1.708085775,0.9995878935,0.5551992059,0.5282213688,-1.708731055,0.9996008873,0.4583109021,0.5446488857,-1.708382607,0.9995608926,0.4381985068,0.5420745611,-1.709058046,0.9995607734,0.4191775322,0.5404800773,-1.709781051,0.9995017052,0.5819461346,0.5258438587,-1.274777889,0.9996455312,0.3971349597,0.5365453362,-1.277663112,0.9994683266,0.5252271891,0.7366734147,-1.542609572,0.9997140765,0.4532263279,0.7378760576,-1.543646812,0.9996420741,0.7411015034,0.9010016322,-0.8445919156,0.9996053576,0.2668753862,0.9206041098,-0.8255524635,0.9992613792,0.8680579066,1.161767125,-0.6146166325,0.7051509619,0.1410014629,1.212927461,-0.5283222795,0.4464762807,0.9249437451,1.813971639,-0.7137923241,0.154619202,0.1156245843,1.845877528,-0.7066200376,0.04322810471,0.9567435384,1.962946057,-0.7399220467,0.09587713331,0.08906133473,2.020016193,-0.7698408961,0.0389030017,0.9196475744,1.97765398,-0.8440240026,0.1436773539,0.1260679364,2.041765213,-0.8768347502,0.0624785237,0.9009677768,1.929066181,-0.7524240017,0.1533175558,,0.5190574063,1.100540679,-1.174491116
Hunch,0.4853993058,0.6637560725,-1.702398539,0.9997971058,0.5159095526,0.5444123745,-1.682970285,0.9995512366,0.534226656,0.5384263396,-1.682834864,0.9995837212,0.5533576608,0.5321867466,-1.683498621,0.9995956421,0.4568422735,0.5505665541,-1.683568597,0.9995550513,0.4367035031,0.5481256843,-1.684271216,0.999556303,0.4175826609,0.5466839671,-1.684910536,0.9994939566,0.5786219835,0.5284928083,-1.264752507,0.9996430278,0.3958800435,0.5416589379,-1.268318534,0.9994606376,0.524072051,0.7414002419,-1.518810511,0.9997107387,0.4525412023,0.7426942587,-1.520184755,0.9996346831,0.7395644188,0.9009879231,-0.8370103836,0.99961555,0.2668744922,0.9211620092,-0.8182339668,0.9992681146,0.8696252108,1.151321292,-0.5913353562,0.7125937939,0.1641542614,1.379730344,-0.4996002614,0.4538416564,0.9255157709,1.812711477,-0.6347113252,0.1551345587,0.1445096433,1.851454973,-0.6440411806,0.04379911348,0.9568998218,1.96134758,-0.6400805116,0.09536158293,0.1173541397,2.020372868,-0.7021749616,0.03910480067,0.9203724861,1.976535678,-0.737739265,0.1431790888,0.1528304666,2.041771173,-0.8045843244,0.06277613342,0.9022511244,1.926590681,-0.6663880348,0.1529085487,,0.5232313059,1.110108636,-1.134200843
Hunch,0.4845247269,0.6690006852,-1.72502923,0.9997961521,0.5153509378,0.5498672724,-1.698782325,0.9995493293,0.5336408019,0.5442442298,-1.698664308,0.999581933,0.5528557301,0.5380171537,-1.699290872,0.9995927215,0.4560118318,0.555106461,-1.704412818,0.9995565414,0.4355626106,0.5518391132,-1.705042124,0.9995576739,0.4164254665,0.5495036244,-1.705746889,0.9994946718,0.578263402,0.5338671207,-1.255327463,0.9996430278,0.3940792978,0.5428623557,-1.279713988,0.9994632006,0.5231604576,0.7482403517,-1.531241298,0.9997053742,0.451228708,0.7479248047,-1.539405107,0.9996290207,0.7395435572,0.901759088,-0.825168252,0.999617815,0.2639658451,0.9335216284,-0.8303182721,0.9992508888,0.8696604967,1.146163464,-0.5768517256,0.7181054354,0.1605782211,1.330417275,-0.5617439151,0.4572542906,0.9223476648,1.776306152,-0.6376017332,0.1578651816,0.1421810687,1.871051311,-0.7544893026,0.04370681569,0.9549152255,1.960891247,-0.6530475616,0.09661008418,0.1141006947,2.036204815,-0.8175179362,0.03898189589,0.9174904823,1.974857211,-0.7504891753,0.1449711472,0.1493593752,2.056298971,-0.918869853,0.06260530651,0.9002803564,1.924947739,-0.6716760397,0.1547186226,,0.5216148618,1.111040549,-1.160928645
Hunch,0.4845794141,0.6793659925,-1.71210742,0.9997809529,0.5153769851,0.5605148673,-1.688696623,0.9995014668,0.5337823629,0.5547314882,-1.688543916,0.9995545745,0.5528779626,0.5481792688,-1.689193726,0.9995511174,0.4559442401,0.5661400557,-1.693716049,0.999514699,0.4351764619,0.5636277199,-1.694329023,0.9995314479,0.4158908427,0.5614968538,-1.695058823,0.999448061,0.5783056617,0.5412085056,-1.251672745,0.9996176362,0.3927401304,0.5513524413,-1.275943041,0.9994294047,0.5231787562,0.758883059,-1.52090168,0.9996697307,0.4511281848,0.7594553828,-1.528438926,0.999588728,0.7403373718,0.9033222795,-0.8197048903,0.9996151924,0.2638172507,0.9340011477,-0.8180853724,0.9992440343,0.8695017695,1.157372832,-0.5458966494,0.7228531837,0.1648158133,1.396988034,-0.5353006124,0.4550153315,0.9218944311,1.778604984,-0.585875392,0.1539410204,0.1407463849,1.871062398,-0.7280832529,0.04220723733,0.9545463324,1.96122551,-0.5858439803,0.0939085409,0.1113799363,2.038574696,-0.7831046581,0.03747456893,0.9174169302,1.975289226,-0.6890051961,0.1411379874,0.1474560797,2.061826468,-0.8903877139,0.06018751487,0.9002286196,1.925053239,-0.6207394004,0.1504944712,,0.5214146328,1.120376202,-1.138210413
Hunch,0.4846220016,0.6840848327,-1.745141983,0.9997655153,0.5153516531,0.5653306842,-1.717683434,0.999463439,0.5338438749,0.5592212081,-1.717524886,0.9995197058,0.5528250933,0.5522971749,-1.718142152,0.9995149374,0.4559467435,0.5711171031,-1.726403594,0.9994867444,0.4350280166,0.5687951446,-1.727035284,0.9995037317,0.4157887995,0.5666855574,-1.727807283,0.999417901,0.5776595473,0.5429512262,-1.2631917,0.999582231,0.3923683763,0.5556195378,-1.302461267,0.9993929863,0.5232062936,0.7619476914,-1.54729867,0.9996338487,0.4512329698,0.7632596493,-1.559437752,0.9995518327,0.740011096,0.9029552937,-0.8162869215,0.9996001124,0.2636429071,0.9397034645,-0.8550994992,0.9992095828,0.8724788427,1.152038336,-0.5583757162,0.7289560437,0.1665829122,1.418985963,-0.6008273363,0.4620312154,0.9357277751,1.766328812,-0.6576744318,0.155045107,0.1394398808,1.877256989,-0.7883089781,0.04281987622,0.9768770933,1.955468416,-0.6756584048,0.09412252158,0.1104219705,2.042634726,-0.8519163132,0.03769464418,0.9416272044,1.969578505,-0.7865926623,0.1414023936,0.1463077813,2.064924717,-0.959115684,0.06043109298,0.9221762419,1.921218753,-0.6994982362,0.1510118991,,0.525143958,1.122836536,-1.181885554
Hunch,0.4812855124,0.6864640713,-1.737174034,0.9997596741,0.5111615658,0.5698878169,-1.701923609,0.9994450212,0.5296896696,0.5637702346,-1.701779723,0.9995057583,0.5491752625,0.5570542812,-1.702455163,0.9994995594,0.4519301355,0.5755491853,-1.721470118,0.9994689226,0.4321809709,0.5735209584,-1.722233415,0.9994881749,0.4133190215,0.5719464421,-1.723022103,0.9993972182,0.5759422183,0.5456087589,-1.254919767,0.9995684624,0.3923907876,0.5605952144,-1.279017687,0.9993675351,0.5216658711,0.7622437477,-1.534791946,0.9996216297,0.4499977529,0.763661027,-1.553747892,0.9995342493,0.7409442663,0.9037026167,-0.8216821551,0.9996034503,0.2663418949,0.9400569201,-0.8179593086,0.9992128611,0.8753420115,1.150523067,-0.5746635199,0.7364667058,0.1561067998,1.26967299,-0.516430378,0.4693633318,0.9350901842,1.75605166,-0.6496355534,0.1577730924,0.138718918,1.877079964,-0.666280508,0.04339571297,0.9793193936,1.943726063,-0.6658473015,0.09486323595,0.1091812477,2.042141199,-0.7171708345,0.03769950569,0.9436706305,1.958604932,-0.7718629837,0.142460838,0.1459001899,2.064655781,-0.8307725787,0.06036579236,0.9243760109,1.911629558,-0.6885612011,0.1517335176,,0.5238059234,1.11582484,-1.152427354
Hunch,0.4800886512,0.6849687099,-1.720240355,0.999751389,0.509809792,0.5693123937,-1.688967943,0.9994223714,0.5281196833,0.5632652044,-1.688815475,0.999491632,0.5477584004,0.5566297174,-1.689475417,0.9994814992,0.4513189197,0.5746495724,-1.703190088,0.9994423389,0.4316330552,0.5723444223,-1.703915596,0.9994676113,0.4128914773,0.5705974102,-1.704671621,0.9993659854,0.5750995278,0.5460393429,-1.25184083,0.9995556474,0.3920306265,0.5602423549,-1.278103828,0.9993379116,0.5201669931,0.7614905238,-1.524123311,0.9996039867,0.4491704404,0.762465477,-1.540413976,0.9995091558,0.7409591079,0.9041882753,-0.822758317,0.9995996952,0.266548723,0.9396002293,-0.7906655073,0.999201417,0.8697365522,1.164702654,-0.5768249631,0.7392329574,0.1515047401,1.225400209,-0.4496514797,0.4694393575,0.9139660001,1.766855836,-0.6495386958,0.1581459492,0.1344423145,1.869925261,-0.5918461084,0.04314213246,0.9627545476,1.954386353,-0.6646080613,0.09484941512,0.1001043767,2.029037237,-0.6407741308,0.0373641327,0.9272018671,1.969932556,-0.7696511149,0.1423530132,0.1361095607,2.054632664,-0.7515719533,0.05980323628,0.9083464742,1.921426535,-0.6874088645,0.1512582451,,0.5186255378,1.114640588,-1.131320802
Hunch,0.4813132286,0.6834822893,-1.689545035,0.9997404218,0.510232091,0.5679128766,-1.659995437,0.9994013309,0.5285915136,0.5620527267,-1.659819841,0.9994664192,0.5480038524,0.5555833578,-1.660477877,0.999463439,0.4521719515,0.5732338428,-1.681994796,0.9994260669,0.4321928918,0.5710126758,-1.682600975,0.9994461536,0.4134672582,0.5692765117,-1.68347764,0.9993489385,0.5749936104,0.5465754867,-1.224548459,0.9995348454,0.3918508291,0.5611952543,-1.270202518,0.9993124008,0.5206828117,0.7604210973,-1.497011185,0.9995860457,0.4498538971,0.7615365982,-1.525554061,0.9994903207,0.7370774746,0.9024441838,-0.7981310487,0.9995977283,0.2651011646,0.9402080178,-0.8297812343,0.9991795421,0.8700396419,1.148593187,-0.5292183161,0.7435150146,0.1513613164,1.215960741,-0.5707572699,0.4670247436,0.9146030545,1.741168499,-0.5906087756,0.1615460813,0.1364164352,1.843980193,-0.7143820524,0.04306021705,0.9720360041,1.934531093,-0.6013400555,0.09701812267,0.1076632738,2.028516531,-0.7724987268,0.0374000445,0.9372986555,1.948599696,-0.7079068422,0.1452394873,0.1439221203,2.052428961,-0.8698059916,0.05967547745,0.9173138738,1.903943896,-0.6299425364,0.1546843946,,0.5207357705,1.107848078,-1.129527303
Hunch,0.4813600481,0.6836777329,-1.690925956,0.9997211099,0.5103209019,0.5678028464,-1.665719748,0.999352932,0.528701365,0.5617520809,-1.665563226,0.9994210601,0.5479488373,0.5550739765,-1.666201234,0.999420166,0.4522489607,0.5736935735,-1.681526184,0.9993867874,0.4322443604,0.5717348456,-1.682106614,0.9994052052,0.4135119319,0.5700819492,-1.682894945,0.9993069768,0.5738219023,0.5464921594,-1.233690739,0.9994925857,0.3918518424,0.561491847,-1.278531909,0.9992580414,0.5207145214,0.7601079941,-1.500160933,0.9995494485,0.4502498507,0.761837244,-1.521489739,0.9994468093,0.7298214436,0.8915084004,-0.8004404902,0.999591291,0.2660063207,0.9399679303,-0.8412063718,0.9991543889,0.8706986308,1.128402829,-0.5307873487,0.7509852052,0.1513581574,1.214092135,-0.5643928051,0.475056231,0.9571049809,1.71817565,-0.5849679112,0.1639635116,0.1360694617,1.850082517,-0.6910194159,0.04302863777,1.007051229,1.864832759,-0.5945404768,0.0974727422,0.1072032303,2.028381109,-0.7525518537,0.0368540585,0.9747320414,1.878241658,-0.704557538,0.14594163,0.1429560184,2.052205324,-0.8481351137,0.05866817757,0.9536607862,1.839418888,-0.6257027984,0.1559557617,,0.5272562192,1.096320702,-1.127596061
Hunch,0.4752751887,0.682884872,-1.553139448,0.9997326136,0.5046411753,0.5670669079,-1.543309212,0.9993755221,0.5232126117,0.5610837936,-1.543067098,0.999446094,0.5430069566,0.5544919372,-1.543743134,0.9994440079,0.446354568,0.5728884339,-1.531309366,0.9994040132,0.4275912642,0.5709170699,-1.531778097,0.9994264841,0.4089254439,0.5692869425,-1.532479167,0.9993261695,0.5723669529,0.546287477,-1.181209683,0.9995167851,0.3911619782,0.5610635281,-1.123969197,0.9992752671,0.5158510208,0.7595555782,-1.392553449,0.9995688796,0.4457191527,0.7613682151,-1.377431631,0.9994624257,0.7306470871,0.8926346898,-0.8001995087,0.9996133447,0.2669997215,0.9388011694,-0.6556147337,0.9992008805,0.8714707494,1.130657434,-0.5279039145,0.7553995252,0.1500770748,1.204670191,-0.2140426636,0.4706098735,0.949485302,1.727082491,-0.5224465132,0.1631703824,0.1341530383,1.81972611,-0.2628751397,0.04316678643,0.9940574765,1.866210461,-0.5155518651,0.09661481529,0.1067751274,2.00645709,-0.288990885,0.03679947183,0.9587483406,1.887049198,-0.6105260253,0.1450692713,0.1417460591,2.029245377,-0.3934144378,0.05868458748,0.9402449727,1.843410969,-0.552503407,0.1543277353,,0.5226596028,1.093310906,-0.9635481171
Hunch,0.4743370414,0.6823120713,-1.600629449,0.9997399449,0.5041965246,0.5667101741,-1.583489776,0.9993869066,0.5226078033,0.5608463287,-1.583281994,0.9994575381,0.5424257517,0.5543965101,-1.583892107,0.9994549751,0.4461383224,0.5724310875,-1.555596113,0.9994120002,0.4272309244,0.5704290271,-1.556007504,0.9994356036,0.4088079333,0.5688238144,-1.556839228,0.9993348718,0.5718822479,0.546587944,-1.193036437,0.9995250702,0.3911556304,0.5608089566,-1.161273837,0.9992787838,0.5146819949,0.7591597438,-1.428971529,0.9995785952,0.4449455142,0.7609288692,-1.391658068,0.9994700551,0.7309726477,0.8938028812,-0.8029490709,0.9996219277,0.2686597705,0.9381577373,-0.6958130598,0.9992237687,0.8715828061,1.13476038,-0.5341345072,0.7604262829,0.1497061253,1.20390451,-0.2803173065,0.4785333276,0.9461488724,1.744497299,-0.5916889906,0.165629074,0.1240563765,1.808445215,-0.3698797822,0.04413578659,0.9935509562,1.876100183,-0.6115967035,0.09715559334,0.1060981005,2.005023003,-0.4150744975,0.03719155118,0.9578798413,1.896006823,-0.7170917392,0.1460389495,0.1412600428,2.028310061,-0.5313364863,0.05941548198,0.9396951795,1.852227449,-0.6295055747,0.1546652019,,0.5217282003,1.09475773,-1.017002898
